序号,note-text,length_dlut,positive_dlut,negative_dlut,anger_dlut,disgust_dlut,fear_dlut,good_dlut,sadness_dlut,surprise_dlut,happy_dlut
451,这个例子不适合用来讲ai时代人应该坚守什么。高考在，一切培养孩子能力的教育都会变成应试的工具，所以至少写的一切和学校有关的作文都是为了考试。你这样引导孩子初心是好的，但某种方面上，如果孩子在大考试中也写了像平时你教的那样的作文，得了低分，ta们怨你，家长骂你；如果孩子没写真心的作文，那ta们从心里压根不认可你平时的鼓励，初中阶段有太多自主想法，大部分孩子们反而更希望自己得高分而不是坚守思考能力,130,7,1,0,1,0,7,0,0,0
452,我是初中作文杂志编辑，曾经用一天时间筛了几百篇稿子，99％都是AI过的，一样的句式一样的词汇，我已经麻木了,35,0,1,0,1,0,0,0,0,0
453,你不就是ai写的吗,7,0,0,0,0,0,0,0,0,0
454,"“先自己写一遍，再用AI修改一遍，仔细对比二者的不同并思考原因，这个方法会让你进步很快”
语文老师曾这样和我说",36,2,0,0,0,0,2,0,0,0
455,我感觉是因为很多情况下自己认真写的文章不仅花了更多时间，拿到的分数可能还不如ai生成的要高，久而久之当然就不自己写了,37,2,0,0,0,0,2,0,0,0
456,你说的对，但作文不是写作，是考试。真实的东西在考试面前永远不如一篇被背下来的高分范文,27,3,1,0,1,0,3,0,0,0
457,说AI写作文好的，是没有感受过心中情感涌动时候去抒发写出来自己的文章的那种感觉。很少碰到，但是每次写出来，事后自己都觉得不可思议，自己能写出这么真情实意的文章。,47,2,1,0,0,0,1,1,1,0
458,老师 我的娃初一如何拜师学习,9,1,0,0,0,0,1,0,0,0
459,我现在最讨厌期末考试套学期里作文模板了，千篇一律，根本都不是真正的作文！,21,2,3,0,3,0,2,0,0,0
460,啊，怎么说，我小时候也没少骂各种套路作文，其实本质就和套模板没什么区别，当然也可能是我上的学校不太行，所以学的就是这种。直到我现在31了，我依然觉得小时候骂的没错。,54,1,0,0,0,0,1,0,0,0
461,我初中语文老师曾经说过，这怎么能有套路呢。。过去了十几年，这话我依旧深记在心,25,0,0,0,0,0,0,0,0,0
462,说实话，我初中的时候老师给我们发的复习资料上面就有例题作文，当时我看了一下这个作文，发现基本上全都是写亲情、友情或者关于青春那种类型的。我知道那种作文比较好得分，但是看了一下发现基本上全都是一个套路，我甚至看了开头都没有读下去的欲望,71,2,0,0,0,0,1,0,0,1
463,真的很感动，,4,0,0,0,0,0,0,0,0,0
464,可我小时候写作文也是靠编啊，虽然没有ai，但是也是范文积累后缝缝补补成自己的，两点一线，平平稳稳的学生哪有那么多心路历程，甚至是麻木的，可能因为我是istj，本身就没有什么充沛的情感吧，最善于的也就是模仿了，如果我有ai辅助，我觉得我写作水平应该会提升更快的，毕竟模仿是我强项,85,4,2,0,1,0,4,1,0,0
465,现在教育体系是这样的,6,1,0,0,0,0,1,0,0,0
466,嗯，我个人觉得作文这个东西。他就是一个题目而已，只要你做对了，拿到了高分就行了。我不知道我的想法对不对，反正我的作文反正是稀烂的，我对我自己的要求就是拿到高分就行了。,56,0,1,0,1,0,0,0,0,0
467,写作是思考的过程，感受生活，整理思考，表达自我，不能更同意。,19,0,0,0,0,0,0,0,0,0
468,老师没错，等长大后述情障碍就更麻烦,11,0,1,0,1,0,0,0,0,0
469,我初高中时候ai还没这么发达，当时写的作文老师总说我写的不错，就是太像小说，要我记几个模板和名人名句…那时候我就知道我写作文就是为了考试,43,4,0,0,0,0,4,0,0,0
470,初二学生  语文作文我宁愿不写也不会用ai，因为感觉ai写出来的东西很怪。有时候看到语文老师的公开课使用ai作为范例会有种说不出来的难受,38,3,1,0,1,0,3,1,0,0
471,跑5公里需要30分钟，为了节约时间和不浪费体力，小明决定骑车，只花了10分钟。,24,1,1,0,1,0,1,0,0,0
472,想起来从小学到现在的作文一直都是我自己写的 没有用过任何AI 甚至还要查很多资料 问父母怎么写 直到现在我也坚持自己偶尔写一点东西,41,2,0,0,0,0,1,0,0,1
473,我跟我儿说你完全可以抄，但你要知道你考试时候是不能抄的，你心里要有数。因为我小时候写作文的诀窍就是一本厚厚的作文大全，抄着抄着考试成全班范文了。抄作文和抄答案性质是不一样的，模仿也是一种学习途径。,66,2,0,0,0,0,2,0,0,0
474,我家是娃口述，我记录，ai修改，再抄。或者把娃的要求记录下来ai编辑，再抄。,26,0,0,0,0,0,0,0,0,0
475,天下文章一大抄，抄的同时其实也是在学习，就和语文课上要求背课文一样，实在写不出的时候，抄一抄未必是坏事,33,3,2,0,2,0,3,0,0,0
476,建议不要，脑子会越来越生锈，不要觉得思路提纲是自己出的就没问题，事实上这只是写作很小的一部分，难点都在遣词造句上。别杠，这是我天天deepseek写材料悟出来的，我是无所谓，但孩子要面对的是没有ai的考试，自己衡量吧。,65,0,0,0,0,0,0,0,0,0
477,我们一开始是我口述她写 后来每年寒暑假有作业摘抄！好词好句！一开始也找不到写不出 ！都是我画线画好她无脑抄 ...感受要50个字我带着她一起想一起说....反正那时候最怕就是摘抄和作文，简直噩梦，后来三年级下半学期就突然开窍了 就慢慢发现有逻辑了，完全不需要管了，最庆幸的是最难熬的时候也忍住了没有去报作文班！不那么模版化！后来小学毕业前还写了篇文章，完全无修改，给她投稿拿到了稿费,128,1,1,0,0,1,0,0,0,1
478,我女儿根本不知道豆包,6,1,0,0,0,0,1,0,0,0
479,怎么AI抄,3,0,0,0,0,0,0,0,0,0
480,我们是他口述语音输入，然后ai点评润色，他觉得好的就借鉴，有的时候ai写的还不如他好呢，ai改的好的地方我们一起学习分析为什么要这么改，反正这样很省妈，比亲妈让他改容易接受多了。,59,4,0,0,0,0,4,0,0,0
481,考试的时候能自己写出来吗,8,0,0,0,0,0,0,0,0,0
482,我是让孩子先写，写完用AI修改，改完再让他背下来,16,0,0,0,0,0,0,0,0,0
483,我女儿三四年级的时候不会写作文，憋半天哭着也写不出来，都是我给她写。后来赶上疫情上网课，老师让每天写一篇作文，说自己写不出来就抄范文。抄了一个多月，她突然就能自己写了。,59,1,0,0,0,0,1,0,0,0
484,我女儿语文老师训练他们是，第一学期抄范文，第二学期读范文再用自己的话写出来。他们班写作毫无压力,28,2,0,0,0,0,2,0,0,0
485,天下文章一大抄看你会抄不会抄，开始都是抄，好听叫借鉴，好词好句文章结构，抄的过程也是动脑的过程，对于没什么情怀的孩子，还能丰富表达学习升华主题。考试的时候原创也不至于特别干巴。但如果什么都不思考的照搬就没意思了,68,5,2,0,2,0,4,0,0,1
486,昨天刚用听力机的ai功能完成了孩子人生中的第一篇作文，ai先分析她自己写的亮点和问题，再润色升级，别说，润色完是真棒👍妥妥省妈神器,40,3,0,0,0,0,2,0,0,1
487,我把孩子写的拿去Ai修改了 但是我觉得改的太好了也不敢抄 我孩子的水平配不上,26,0,1,0,1,0,0,0,0,0
488,我从前也是抄 还被老师骂 中考的时候语文接近满分,17,0,0,0,0,0,0,0,0,0
489,豆包里有个会议纪要功能，可以连续录音录音，同时生成文字，娃写作文的时候直接口述，生成文字后打印出来，再让娃自己修改，改完再抄到作文本上。,42,0,0,0,0,0,0,0,0,0
490,老师都让用豆包，坐标南京,8,0,0,0,0,0,0,0,0,0
491,我家娃最开始是她写一遍，我大刀阔斧的改一遍，她在誊写一遍。每个学期我都给她买了教材同步作文，让她去借鉴写作手法。反正不能让她ai，用过两次越来越依赖，写作水平反而下降了,54,2,1,0,1,0,2,0,0,0
492,我们老师是要求抄好词好句，不是让你抄作文,13,0,1,0,1,0,0,0,0,0
493,好办法啊，我家昨天一篇作文愣是写了3.5小时，急死我了，下次我也试试,23,0,1,0,1,0,0,0,0,0
494,学习就是从模仿开始的，我家小学阶段每个学期至少准备一本同步作文，学校老师很少教怎么写作业，她就是靠自己看书和模仿，现在写的还行，从来不怕写作文，也不怕字数多,47,2,0,0,0,0,2,0,0,0
495,小红书监听我了吗？刚才还在训娃作文老抄，以后怎么办,15,0,0,0,0,0,0,0,0,0
496,AI这种，有时候写得还行，有时候写得就特别假，网络文学风既视感。我也会带着孩子一起用AI，但主要是让AI按作文打分标准点评初稿，再让孩子根据AI指出的不足自己修改。实在搞不定了，再看看AI怎么改参考一下。另外，AI在字词精炼推敲上完全帮不到孩子，需要家长或者老师一句一句带着讲。当然老师多半没这个空，那只有家长搞了。,100,3,1,0,0,0,3,1,0,0
497,那你考试怎么抄,5,0,0,0,0,0,0,0,0,0
498,我们班主任提倡自己写，不要用豆包Ai写，大致就是人写出来的比AI好这类的，但是小朋友太小，能运用的词汇太少,33,1,0,0,0,0,1,0,0,0
499,一年级抄到五年级了，没有自己写过一篇，但是考试也能写出来，放过自己吧，a娃能抄就不错了,27,1,0,0,0,0,1,0,0,0
500,我一直让我女儿仿写，我觉得能仿写也是可以锻炼的，毕竟要加自己的想法。,23,0,0,0,0,0,0,0,0,0
501,天下文章一大抄，看你会抄不会抄。我们小时候也是一样，看过的、听过的内化成了自己的就行了呗,30,0,0,0,0,0,0,0,0,0
502,我是先让她把要写的大纲想出来。输入Ai，三年级这样一学期后，自己现在能很有逻辑的写出还不错的作文了，天下文章一般抄，她如果都不知道好的作文怎么写的，自己又怎么能写出属于自己的作文,62,1,0,0,0,0,1,0,0,0
503,我们是孩子被老师压着在课堂上写完初稿，老师挨个检查结构和主题。合格之后回家用ai改，誊写到作文本上。考试作文直接考原题，看孩子AI改完记住没,43,1,0,0,0,0,1,0,0,0
504,厉害，希望能像你们一样，不需要a词句华丽，能写清楚，能字数达标我就已经够满足了。我们现在四年级，这个表达能力弱的啊，好在记忆力还不错，抄完我都让他背出来，但是目前背是都背了，写新的还是不会写,67,5,1,0,0,1,4,0,0,1
505,我也觉得好奇怪，以前我家娃作文都写不出来，后来我让他用ai帮帮他，现在居然能自己写出来作文了，考试作文也不发愁了。原本我也担心他用ai不会自己思考。,50,1,2,0,2,0,0,0,1,0
506,我觉得还是不要养成太依赖ai的习惯吧,11,0,1,0,1,0,0,0,0,0
507,抄着抄着，写着写着，就成自己的了,15,0,0,0,0,0,0,0,0,0
508,我家自己写，写的语言总是不通顺 怎么办,12,1,0,0,0,0,1,0,0,0
509,考试的时候不抄能过关也可以的,9,0,0,0,0,0,0,0,0,0
510,自己写个草稿，然后让AI修改润色，考前再背下来。我们学校开家长会都说过，AI时代，顺应时代合理使用工具是可行的。,33,2,0,0,0,0,2,0,0,0
511,能抄成这样的成绩 我觉得也很厉害啊……你们怎么抄的？,19,0,1,0,0,1,0,0,0,0
512,我家爸爸嫌孩子写作文慢让他用ai，他嫌ai写的板正的像发言稿或者前后逻辑不通,24,1,0,0,0,0,1,0,0,0
513,怎么用豆包修改,4,0,0,0,0,0,0,0,0,0
514,为什么我们老师让找范文打印出来让孩子背,11,1,0,0,0,0,1,0,0,0
515,大部分人抄多了读多了范文慢慢的能自己写。但是还有少部分人还是不会写,22,1,0,0,0,0,1,0,0,0
516,我只是有了这么个念头，小红书就给我推送这个,14,0,0,0,0,0,0,0,0,0
517,抄啊，我从小老师就让抄范文。谁一上三年级就会写作文啊，也太夸张了，还上来了就300字，必须抄。,33,2,0,0,0,0,2,0,0,0
518,我家是抄的，语文本就是积累的过程，不管抄哪里，最后考试时候能写上去就是胜利,23,0,0,0,0,0,0,0,0,0
519,啊，我自己中文系毕业的,7,0,0,0,0,0,0,0,0,0
520,理论上围棋抄ai棋谱可以下到世界第一,11,0,0,0,0,0,0,0,0,0
521,四年级了，今天第一次东拼西凑抄范文,8,1,1,0,1,0,1,0,0,0
522,我们会在小红书上找作文读一读，在手机上口述，再改再抄，但是不理想 他就像是没有开窍是的,30,0,0,0,0,0,0,0,0,0
523,求问楼主用什么软件写日记？怎么用。我不会,12,0,0,0,0,0,0,0,0,0
524,说句扎心的，个别孩子抄，抄着抄着就能运用了，但是有不少孩子，抄着抄着就变成啥都抄了,32,0,0,0,0,0,0,0,0,0
525,我们也是四年级，考试也能写出来，平时的作文先打草稿，然后AI润色，再抄下来，读五遍,26,1,0,0,0,0,1,0,0,0
526,我闺女是从同步作文上边抄边改，改成自己的生活经历和自己low一点的话，然后再ai批改一下，背下来,27,0,0,0,0,0,0,0,0,0
527,如果ai写得比自己好，我觉得何尝不可？！,13,0,0,0,0,0,0,0,0,0
528,五年级，自己想个框架，ai写，娃自己修改，把写得太好的部分改成自己比较low的语句,26,0,0,0,0,0,0,0,0,0
529,小学三年级的孩子刚接触作文，是不是要买好几本作文书,14,0,0,0,0,0,0,0,0,0
530,请问用的哪个软件，和ai怎么说的…,12,0,0,0,0,0,0,0,0,0
531,AI写的太完美，感觉没有了孩子写的灵气，不过前提是要孩子会写，如果啥都写不出来抄也是个好办法，至少相当于背下来了，应付考试也完全足够了。,47,1,2,0,2,0,1,0,0,0
532,四年级，一起结合网上的范文，作文书，好词好句书，再结合实际情况，我来写，昨天叫他自己先打草稿，半天写不出两段话，我指导的也累，下午直接在备忘录打好，叫他抄,50,2,0,0,0,0,2,0,0,0
533,哪个APP啊 还没用过AI,7,0,0,0,0,0,0,0,0,0
534,抄过背诵不也是背诵好词好句吗？我觉得没什么，单位一个老同事说，就算是坐下来一晚上也得让他自己写，说我带孩子偷奸耍滑,37,0,0,0,0,0,0,0,0,0
535,这个帖子有用，三年级作文只能写100个字，感觉就是狗屎一样的流水账。我也学学怎么写作文。,25,0,0,0,0,0,0,0,0,0
536,聪明的孩子抄过范文，记在心里，下次考试能写出来，那就是他自己积累的好词好句。如果碰到那种一模一样只会抄，抄完就忘，文章里面人名地名都要原封不动抄的木头小孩，那真的没办法了,56,3,0,0,0,0,3,0,0,0
537,我觉得写作文和日记还是需要自己动脑写，写的慢点没关系，学习阶段还是不要依赖Ai,22,1,1,0,1,0,1,0,0,0
538,有些孩子让他抄都抄不明白，有进步就是好的,15,1,0,0,0,0,1,0,0,0
539,仿写本身就是学习写作的一种方法呀，初学者先多摘抄好词好句呗就相当于是。也没什么不科学的呀,26,1,0,0,0,0,1,0,0,0
540,作文不就是从抄开始吗？我们老师都发范文让抄,15,1,0,0,0,0,1,0,0,0
541,我称为仿,3,0,0,0,0,0,0,0,0,0
542,从来不用工具，得他自己写，想咋写咋写，不会了就问发生过什么事？事情的经过，你在某个时候，某句话的感受，你是否喜欢，如果是你会怎么做？你想怎么做？等等，除此之外有没有其他方法？别人为啥这样可能的原因，我们可以怎么让对方知道等等，这样要多少字没有？,82,1,0,0,0,0,1,0,0,0
543,我们孩子老师也让抄作文，说一开始啥也不知道，抄作文就会自己写了,23,0,0,0,0,0,0,0,0,0
544,是一个好办法,4,0,0,0,0,0,0,0,0,0
545,我们也是四年级，每个星期要写作文。我们写不出，怎么办呢，还要钉钉上传批，还有截止时间，那就我给他写，写完了老师通过了，再背出来，如果，我不帮他写，那么要钉钉改好多次，周末泡汤。。,63,1,1,0,0,0,0,1,0,1
546,用哪个ai?豆包还是?,7,0,0,0,0,0,0,0,0,0
547,反正写不出来的时候就借鉴一两段话，因为经常他问我什么什么该怎么描述的时候，我也不会呀,29,1,0,0,0,0,1,0,0,0
548,考试的时候总不能抄吧，如果考试有效果就继续啊。本来就是个工具，如果孩子在这个过程中有进步，就是正向的！,33,1,0,0,0,0,1,0,0,0
549,抄也是学习的一个过程，为什么非常硬想,11,1,0,0,0,0,1,0,0,0
550,一开始不会写的时候就抄呀，抄着抄着就抄成自己的了。那不然实在不会咋办，逼死还是不会啊,30,1,0,0,0,0,1,0,0,0
551,我家对ai写出来的作文不满，非常不满，命令ai改了一遍又一遍。还吐槽说ai又改回中间的某一版了。这幸亏是ai，要是真人，肯定要罢工了。,45,1,3,0,3,0,1,0,0,0
552,作文最开始就是模仿，能把别人的句子在考试的时候变成自己的就行，不是每个都是文学大师，不喜欢看书的小朋友就过背，一周给他规定背一篇，范文，考试的时候就够用了。,53,3,1,0,1,0,3,0,0,0
553,让他用ai，知道怎么合理的给ai输入指令得到正确合理的答案才是现在需要的技能吧,25,2,0,0,0,0,2,0,0,0
554,抄下来，得背出来，背出来就是自己的了,12,0,0,0,0,0,0,0,0,0
555,先让他自己打草稿，然后ai润色，背下来，是可以学到构建文章的方式的，语句也会流畅成熟一些。实不相瞒我们现在改学生作文，也是会在他们草稿的基础上送进AI协助润色的,50,3,0,0,0,0,3,0,0,0
556,我们3年级开始，每周末写作文，头疼的不行，我就按主题去网上找范文，找很多篇，让她自己看了然后按自己的话写出来，,38,1,2,0,1,0,1,1,0,0
557,我家我也让抄,5,0,0,0,0,0,0,0,0,0
558,尝试教他如何使用ai辅助自己把想表达的内容合理表达出来,14,1,0,0,0,0,1,0,0,0
559,心里松快了一下，前两天晚上咋写不出作文，乱七八糟，我想过让他用ai写又怕他自己不思考，哪知道他自己用ai问了，但是问我可不可以抄，那不是他写的,49,1,2,0,2,0,0,0,0,1
560,抄啊，还告诉你，ai有个特牛的地方，提供它生成的习作的品析，这玩意儿抄在作文旁边，阅读、习作双丰收。,33,0,0,0,0,0,0,0,0,0
561,一样，AI先写，我再修改的人类一点，逆子抄,14,0,1,0,0,0,0,1,0,0
562,只有我家是自己写吗，没管过就自己✍️，三年级三百字大概一个小时,20,0,0,0,0,0,0,0,0,0
563,不抄ai可以抄别的作文书啊,8,0,0,0,0,0,0,0,0,0
564,我必须豆包,3,1,0,0,0,0,1,0,0,0
565,作文一开始肯定得抄，没有大量的积累怎么能自己写出文章来？但也不能依赖于抄，不然脑袋什么也不记得,30,1,0,0,0,0,1,0,0,0
566,我们二年级，娃根本不会写，我让他把所有想到的都写下来，再让ai调整。,24,1,0,0,0,0,1,0,0,0
567,我觉得可以吧，尽量只是润色最好。毕竟考试要准备几篇范文压题的，然后背下来。,22,3,0,0,0,0,3,0,0,0
568,她自己写的就挺AI的了,9,0,0,0,0,0,0,0,0,0
569,她一开始只把标题给AI，现在是自己列大纲给AI，给大纲写的更好一些,23,0,0,0,0,0,0,0,0,0
570,妙啊，嘿嘿嘿,4,0,0,0,0,0,0,0,0,0
571,ai怎么查呢 输日记怎么写？,10,0,0,0,0,0,0,0,0,0
572,可是老师让在学校当场写,7,0,0,0,0,0,0,0,0,0
573,抄,1,0,0,0,0,0,0,0,0,0
574,在哪里抄啊？,5,0,0,0,0,0,0,0,0,0
575,天下文章一大抄,4,0,0,0,0,0,0,0,0,0
576,我觉得可以啊,4,0,0,0,0,0,0,0,0,0
577,可以自己试着写写了吧 高年级了,9,0,0,0,0,0,0,0,0,0
578,这不跟你小时候抄范文一个样吗,9,1,0,0,0,0,1,0,0,0
579,抄，好记性不如烂笔头，边抄边读，多少能记得得到一些。考试遇到同类型的写一些记得的，自己在写一些，基本没问题的,37,1,0,0,0,0,1,0,0,0
580,可以仿写啊，也不能一直抄，作文还是一个积累的过程,15,0,0,0,0,0,0,0,0,0
581,初一，语文作业老师布置作文Ai范文摘抄,10,1,0,0,0,0,1,0,0,0
582,我是前语文老师，我觉得可以，任何创新都是从模仿开始的，至少让孩子不怕用笔。另外抄的时候要自己检查润色一下，也是在锻炼孩子的思维能力和谋篇布局的能力,45,3,0,0,0,0,3,0,0,0
583,这不就是小时候摘抄好词好句嘛,8,0,0,0,0,0,0,0,0,0
584,一直都是抄的，但是我儿子作文写得挺好，老师说他语感也很好，现在就是我给豆包的作文让他有点灵感，再按照自己想写的写。我现在工作也基本用豆包写一些脚本文案啥的。,57,0,0,0,0,0,0,0,0,0
585,能力是随着年岁长的，我觉得也可能就是年级大了，能力增加了。不过这件事的好处是让孩子不怕写作了。,32,1,1,0,1,0,1,0,0,0
586,ai跟豆包是下载的软件？,8,0,0,0,0,0,0,0,0,0
587,那以后还会考作文吗,6,0,0,0,0,0,0,0,0,0
588,考试的时候写得出来就行,6,0,0,0,0,0,0,0,0,0
589,书法比赛的文案 都是豆包提供的,10,0,0,0,0,0,0,0,0,0
590,从一年级开始，买同步作文给他看，提前看，然后一单元做完就开始写作文了，他就凭记忆去写。,31,0,0,0,0,0,0,0,0,0
591,全国都是这个作业吧,6,0,0,0,0,0,0,0,0,0
592,肯定用啊，作文是有套路的，多模仿就会越写越好,18,1,0,0,0,0,1,0,0,0
593,从一年级抄到四年级，但是抄过的每篇作文她都会背下来,14,0,0,0,0,0,0,0,0,0
594,现在有ai真方便啊，以前还得自己找资料拼拼凑凑抄一篇作文,17,0,0,0,0,0,0,0,0,0
595,我们是先有构思，然后再ai改变润笔，然后我再修改,16,1,0,0,0,0,0,0,0,1
596,我要他先写思维导图，然后写文章，要贴近生活的内容，接着我给他改，最后改完整篇重抄，很费时间，但是起码都是自己的内容，网上找不到一样的,42,0,0,0,0,0,0,0,0,0
597,一般他先自己写，然后我让豆包修改，我再修改，让他抄，所以现在作文从来没生过气！写了后会让他看看他写的和豆包改的区别！,43,0,1,0,1,0,0,0,0,0
598,从3年级我就让他开始抄ai，要不然能写一天，惹不起那个气,18,0,0,0,0,0,0,0,0,0
599,我觉得可以，娃写不出的时候，就让先看一下豆包写的，找点灵感，照抄我不同意，可以模仿，借鉴。,29,1,0,0,0,0,1,0,0,0
600,抄。抄了要背下来。好词好句的，慢慢就积累下来了。我家也是之前不会写，索性抄AI写的，抄多了作文水平就提升了。,38,0,0,0,0,0,0,0,0,0
601,我们六年级的时候每周的作文就是抄老师发的范文,13,1,0,0,0,0,1,0,0,0
602,她会自己找豆包让豆包帮她写，因为问我怎么写我也是问豆包！,22,0,0,0,0,0,0,0,0,0
603,多让孩子读书，现在电子产品多了孩子都静不下心读书,15,0,0,0,0,0,0,0,0,0
604,我小学作文全是抄的，日记也是,10,0,0,0,0,0,0,0,0,0
605,我怕孩子抄了会习惯 到时候更没有自己的思维 不肯用脑就想抄，遇上考试抄不了啥办,26,0,1,0,1,0,0,0,0,0
606,天下文章一大抄，抄完我要求他们会背,12,0,0,0,0,0,0,0,0,0
607,我一直以为只有我们3年级的在抄……,12,0,0,0,0,0,0,0,0,0
608,小时候最喜欢买作文书，每次写作文就把作文书翻出来东拼西凑～抄多了就变成自己的了，从小学抄到中学,27,1,1,0,1,0,1,0,0,0
609,天下文章一大抄，抄多了自然就知道怎么写了，至少我本人是这样，所以我现在是想明白了，放过自己放过娃，已经开始ai了。,38,1,0,0,0,0,0,0,0,1
610,鲁迅说过：天下文章一大抄，看谁抄得妙！,15,0,0,0,0,0,0,0,0,0
611,我们是给pad，读在备忘录里，我用AI改,13,0,0,0,0,0,0,0,0,0
612,抄啊我嫌他慢，我自己搜发给她超。,14,0,0,0,0,0,0,0,0,0
613,老师是不允许抄的。娃很坚决的说！,13,1,0,0,0,0,1,0,0,0
614,自己写篇草稿，拍给AI修改 ，再抄到作业本。几个月下来已经越来越会写了，有思路会描述细节，比我教他她省心太多了,38,1,0,0,0,0,1,0,0,0
615,天下文章一大抄，抄这抄着也要自己学会灵活运用,14,0,0,0,0,0,0,0,0,0
616,我家六年级了，一样不会写，我用平板里的文档，孩子直接语音转文字，写完了，我复制去豆包修改错别字和标点符号，别的我不改，他语音的时候也会注意用作文体来说，所以完成后，没必要修改。,57,1,2,0,2,0,1,0,0,0
617,去年也是写的磨磨唧唧，实在想不出结尾，ds帮忙了。,16,1,0,0,0,0,1,0,0,0
618,让AI编再自己改一下，再让女儿抄,11,0,0,0,0,0,0,0,0,0
